element,ion_state,wavelength,Ei,Ek,gi,gk,Ak,emissivity,channel,pixel,half_px,step_nm,interference,rel_emissivity,status,snr,selected,response_ln
Fe,II,596.562,10.6780583,12.7557949,10.0,10.0,21900000.0,0.00015517809090220008,2,7528,3,0.06201171875,10.674378435564883,1.6779596938003088e-06,implausible,,False,
Fe,II,597.668,10.6780583,12.7519476,10.0,10.0,8600000.0,6.112723007198384e-05,2,7548,3,0.06201171875,0.0,6.609762219532038e-07,implausible,,False,
Fe,II,598.385,10.7507828,12.8221898,4.0,4.0,9500000.0,2.4641393638865786e-05,2,7561,3,0.06201171875,0.0,2.664504060121666e-07,implausible,,False,
Fe,II,598.801,10.7507828,12.8207506,4.0,6.0,12200000.0,4.7522234044143403e-05,2,7569,3,0.06201171875,48.75303292961992,5.138637343829247e-07,implausible,,False,
Fe,II,599.339,10.7507828,12.8188939,4.0,4.0,1300000.0,3.3809503704207387e-06,2,7578,3,0.06201171875,0.0,3.655863025071403e-08,implausible,,False,
Fe,II,600.108,10.9365793,13.0020396,8.0,10.0,1100000.0,5.640455556755159e-06,2,7592,3,0.06201171875,0.0006330748719557851,6.099093643877888e-08,implausible,,False,
Fe,II,604.944,10.7142644,12.7632131,8.0,8.0,9600000.0,5.315375044389672e-05,2,7680,3,0.06201171875,0.0013916216456253414,5.747580106227126e-07,implausible,,False,
Fe,II,606.967,10.7142644,12.7563835,8.0,8.0,7100000.0,3.952715259734177e-05,2,7717,3,0.06201171875,0.0,4.2741193994218247e-07,implausible,,False,
Fe,II,607.142,10.7142644,12.7557949,8.0,10.0,10200000.0,7.101527459697749e-05,2,7720,3,0.06201171875,0.0,7.678968578946461e-07,implausible,,False,
Fe,II,608.289,10.7142644,12.7519476,8.0,10.0,3800000.0,2.6538104669670144e-05,2,7741,3,0.06201171875,1.0248032686900762e-06,2.869597745832877e-07,implausible,,False,
Fe,II,629.183,10.9300968,12.9001119,4.0,6.0,63000000.0,0.00021083501185314331,2,8130,3,0.06201171875,0.0,2.2797847935534123e-06,implausible,,False,
