config_id,scaling,n_bins,n_pc,hidden,alpha,balance,precision_macro,precision_macro_std,recall_macro,recall_macro_std,f1_macro,f1_macro_std,f1_weighted,f1_weighted_std,accuracy,accuracy_std
121,center,12,30,"(64,)",0.001,True,0.5677304655989704,0.023180570228416675,0.5547802197802197,0.032324258791133445,0.5559824398542269,0.02547151756261549,0.6028969523414027,0.01881518199857116,0.6055555555555556,0.014163943093313291
122,center,12,30,"(64,)",0.01,False,0.5403424438207047,0.01365048210414872,0.5172161172161172,0.003859300747135398,0.5248618939944004,0.0034793601930647173,0.5782874330626249,0.0034521983643461284,0.5833333333333334,0.0
123,center,12,30,"(64,)",0.01,True,0.5677304655989704,0.023180570228416675,0.5547802197802197,0.032324258791133445,0.5559824398542269,0.02547151756261549,0.6028969523414027,0.01881518199857116,0.6055555555555556,0.014163943093313291
124,center,12,30,"(64,)",0.1,False,0.5408420886287951,0.018359054464096986,0.5157875457875458,0.0064908590280840115,0.5242558535029647,0.009707005126005672,0.5804674008502673,0.006157230676924843,0.5861111111111111,0.003928371006591917
125,center,12,30,"(64,)",0.1,True,0.5718195289903593,0.028208874448205395,0.5564468864468864,0.034453494722332015,0.558615476064107,0.029146716023636967,0.6055353460245364,0.022249338351680265,0.6083333333333334,0.018002057495577376
126,center,12,30,"(128, 64)",0.001,False,0.5264698534226578,0.0306576229817369,0.4953846153846153,0.02594923347361563,0.5017496300643406,0.024014291656459835,0.5748393225996921,0.017888914013627924,0.5861111111111111,0.019641855032959635
127,center,12,30,"(128, 64)",0.001,True,0.5389369281842585,0.046795270918947085,0.5026739926739927,0.043356031508972416,0.5100373059057318,0.045310926347585115,0.5765812732124066,0.037316108283815916,0.5861111111111111,0.03747427100897789
128,center,12,30,"(128, 64)",0.01,False,0.5264698534226578,0.0306576229817369,0.4953846153846153,0.02594923347361563,0.5017496300643406,0.024014291656459835,0.5748393225996921,0.017888914013627924,0.5861111111111111,0.019641855032959635
129,center,12,30,"(128, 64)",0.01,True,0.5389369281842585,0.046795270918947085,0.5026739926739927,0.043356031508972416,0.5100373059057318,0.045310926347585115,0.5765812732124066,0.037316108283815916,0.5861111111111111,0.03747427100897789
130,center,12,30,"(128, 64)",0.1,False,0.5536328500487491,0.06117414521954002,0.527948717948718,0.05391705605809737,0.5363627273408734,0.05609083097317231,0.5960847460273332,0.04648933573948892,0.6,0.04762896722078404
131,center,12,30,"(128, 64)",0.1,True,0.5452680411376063,0.05939742556072986,0.5112637362637363,0.05030185020575576,0.5164529709998956,0.05146638870277394,0.5795184469431459,0.040942821390798925,0.5888888888888889,0.0415739709641549
132,center,12,50,"(64,)",0.001,False,0.530344621038251,0.04284668928300726,0.5123809523809523,0.042077589695578906,0.5155974998792544,0.04031893304743644,0.5660338831035207,0.03613405711451008,0.5722222222222223,0.03356401659331824
133,center,12,50,"(64,)",0.001,True,0.5590655552700547,0.02707006788847352,0.5487179487179487,0.006501857297580787,0.5479492844596746,0.01315249039452986,0.5947308321130914,0.009602833565480851,0.6,0.01178511301977575
134,center,12,50,"(64,)",0.01,False,0.5259464728901028,0.03940302630766236,0.5107142857142857,0.04012509120349607,0.5130960108977177,0.037902460941816145,0.5631731083919418,0.03380891771648177,0.5694444444444445,0.03142696805273544
135,center,12,50,"(64,)",0.01,True,0.5590655552700547,0.02707006788847352,0.5487179487179487,0.006501857297580787,0.5479492844596746,0.01315249039452986,0.5947308321130914,0.009602833565480851,0.6,0.01178511301977575
136,center,12,50,"(64,)",0.1,False,0.5465811479780027,0.04884850261192761,0.5239377289377289,0.04029158339024437,0.5278955988817984,0.04038313287819391,0.5771467553361201,0.03527872947116977,0.5805555555555556,0.03491612524993483
137,center,12,50,"(64,)",0.1,True,0.559709482858232,0.026259617104972655,0.5487179487179487,0.006501857297580787,0.5480384642157201,0.013033065053615645,0.594879465039834,0.009392925795509837,0.6,0.01178511301977575
138,center,12,50,"(128, 64)",0.001,False,0.5204776759023472,0.03123737979089793,0.4957875457875458,0.021857744755188795,0.5040556205387076,0.025914890176728888,0.5493335429865142,0.018612339349848784,0.5527777777777778,0.02078698548207743
139,center,12,50,"(128, 64)",0.001,True,0.5234122517049346,0.005961560981850896,0.4960256410256411,0.014932952256769338,0.5039025263397486,0.00954517258097348,0.5524798532810209,0.013352360844616704,0.5583333333333332,0.01360827634879543
140,center,12,50,"(128, 64)",0.01,False,0.5188770257704854,0.03346358117350299,0.49412087912087915,0.024187309958900748,0.5023657898569598,0.02824414880464916,0.5465171585169345,0.02250258897702633,0.55,0.02453266907313287
141,center,12,50,"(128, 64)",0.01,True,0.5308083786132567,0.003873160721073855,0.5059157509157509,0.01974744605451322,0.5125779927276334,0.01333122326642253,0.5584513096065077,0.014524518939293943,0.5638888888888889,0.014163943093313291
142,center,12,50,"(128, 64)",0.1,False,0.5621883771769355,0.05510520362538506,0.5304395604395604,0.0366326830545845,0.540196981120526,0.04242799758722813,0.5904951350343767,0.02625758720412022,0.5944444444444444,0.02749859704614351
143,center,12,50,"(128, 64)",0.1,True,0.5275635040155743,0.0037561176819520784,0.5009157509157509,0.01160692520621593,0.5089191641935815,0.00668460951839863,0.5512941732587819,0.013947245812725346,0.5555555555555555,0.014163943093313277
144,bin_autoscale,4,10,"(64,)",0.001,False,0.46156376899712126,0.01962267894814326,0.4326373626373627,0.012946295580393665,0.4425506843513887,0.014615700636202595,0.497411715517962,0.0186517748317891,0.5027777777777778,0.021872244094477255
145,bin_autoscale,4,10,"(64,)",0.001,True,0.47435484476732687,0.02315895441318549,0.46100732600732597,0.01770432402740261,0.46457123307179105,0.019331665146193028,0.5149278046787346,0.017734068324315393,0.5166666666666666,0.018002057495577376
146,bin_autoscale,4,10,"(64,)",0.01,False,0.4606182029352761,0.02073520196796038,0.4326373626373627,0.012946295580393665,0.44207119011148704,0.014997635078641207,0.4976809345198352,0.018496627459270054,0.5027777777777778,0.021872244094477255
147,bin_autoscale,4,10,"(64,)",0.01,True,0.4724559538978477,0.022738223004954105,0.4593406593406593,0.019306027518546497,0.46273393901438314,0.02027701842533751,0.5126422309510356,0.019124838655842448,0.5138888888888888,0.019641855032959635
148,bin_autoscale,4,10,"(64,)",0.1,False,0.46458502389006223,0.02319864246338342,0.4394322344322344,0.014411557118233236,0.44802200686198645,0.016270213014721147,0.5031476794208337,0.020409164725792347,0.5083333333333333,0.02453266907313289
149,bin_autoscale,4,10,"(64,)",0.1,True,0.46217426946565116,0.02933704415283065,0.45291208791208787,0.03064262939474166,0.4555109921374982,0.030184650612296877,0.5072655945597713,0.030430230121745647,0.5083333333333333,0.031180478223116207
150,bin_autoscale,4,10,"(128, 64)",0.001,False,0.477071576577343,0.041676520178886435,0.43690476190476196,0.047191508433692395,0.4475282965613065,0.04579813586495888,0.5025649183285542,0.03277393057386805,0.5111111111111111,0.03215510250775062
151,bin_autoscale,4,10,"(128, 64)",0.001,True,0.49749852757436175,0.022597297435721007,0.4697985347985348,0.02899170789696359,0.47934809118329325,0.027496606616331035,0.5176627315337453,0.024203275797595503,0.5222222222222223,0.023895347964007326
152,bin_autoscale,4,10,"(128, 64)",0.01,False,0.48369862217954385,0.034056083640407735,0.4454945054945055,0.03893189629608392,0.45665164135861386,0.03637720029577002,0.5067492466014473,0.027047595066924245,0.5138888888888888,0.027498597046143523
153,bin_autoscale,4,10,"(128, 64)",0.01,True,0.49749852757436175,0.022597297435721007,0.4697985347985348,0.02899170789696359,0.47934809118329325,0.027496606616331035,0.5176627315337453,0.024203275797595503,0.5222222222222223,0.023895347964007326
154,bin_autoscale,4,10,"(128, 64)",0.1,False,0.5019872932851411,0.009657305437080516,0.4669413919413919,0.027985156204394374,0.4783520114679371,0.022879799752479342,0.521760165771008,0.015794883440452434,0.5277777777777777,0.014163943093313291
155,bin_autoscale,4,10,"(128, 64)",0.1,True,0.4913619122516999,0.02661028521211019,0.4664652014652015,0.031323768410620706,0.47499549235431954,0.0305243893929966,0.5126082724382018,0.02739791597210787,0.5166666666666667,0.027216552697590886
156,bin_autoscale,4,20,"(64,)",0.001,False,0.5561552630894662,0.02933499800455357,0.5081684981684981,0.03574972412894291,0.5238270663710395,0.03539888504168535,0.5788401573590979,0.033131246156515505,0.5888888888888889,0.030681558381075707
157,bin_autoscale,4,20,"(64,)",0.001,True,0.605022984620262,0.009543112970152761,0.560018315018315,0.01653632160551858,0.5751372075128481,0.014939999290125747,0.612934568307013,0.022556494938448406,0.6194444444444445,0.020786985482077466
158,bin_autoscale,4,20,"(64,)",0.01,False,0.5561552630894662,0.02933499800455357,0.5081684981684981,0.03574972412894291,0.5238270663710395,0.03539888504168535,0.5788401573590979,0.033131246156515505,0.5888888888888889,0.030681558381075707
159,bin_autoscale,4,20,"(64,)",0.01,True,0.6080398643813278,0.013785725293400582,0.5651465201465201,0.022322679123417438,0.5794439303391127,0.02005803630051131,0.6158624396841202,0.02554900655332157,0.6222222222222222,0.023895347964007302
160,bin_autoscale,4,20,"(64,)",0.1,False,0.5559887610523878,0.02656318247541001,0.5081684981684981,0.03574972412894291,0.5235652334213933,0.034692443881978875,0.5787298560662094,0.03355167917220531,0.5888888888888889,0.030681558381075707
161,bin_autoscale,4,20,"(64,)",0.1,True,0.6132578662697777,0.016948307975675838,0.5634798534798535,0.024411494236652214,0.5801141915236486,0.022316313280436796,0.6132008855318647,0.02931685929900898,0.6194444444444445,0.027498597046143505
162,bin_autoscale,4,20,"(128, 64)",0.001,False,0.5846818791357499,0.014864392336352963,0.5488278388278388,0.03434080097650884,0.5604443432287737,0.025695738772433734,0.6031064879356111,0.016744230200123812,0.6111111111111112,0.01571348402636772
163,bin_autoscale,4,20,"(128, 64)",0.001,True,0.5757135236499887,0.009281785172303544,0.5524175824175824,0.03486170283676605,0.5569835701852893,0.023030566587406102,0.5973156121445644,0.017749540659400622,0.6055555555555556,0.01712337223046936
164,bin_autoscale,4,20,"(128, 64)",0.01,False,0.5885876030414737,0.00934180963454055,0.5539560439560439,0.02892180903953602,0.5654467974383891,0.01975818263890258,0.6064043859266036,0.01458795078761185,0.6138888888888889,0.014163943093313291
165,bin_autoscale,4,20,"(128, 64)",0.01,True,0.5757135236499887,0.009281785172303544,0.5524175824175824,0.03486170283676605,0.5569835701852893,0.023030566587406102,0.5973156121445644,0.017749540659400622,0.6055555555555556,0.01712337223046936
166,bin_autoscale,4,20,"(128, 64)",0.1,False,0.5682745430083219,0.010707325094367962,0.538937728937729,0.015719109209593952,0.549965699527985,0.013015951902960543,0.5986469388268351,0.020307908066658414,0.6055555555555555,0.02187224409447728
167,bin_autoscale,4,20,"(128, 64)",0.1,True,0.5620402074012845,0.013837508821573604,0.5388278388278388,0.02589019436501412,0.5443301371822548,0.019804132542155916,0.5874559424468531,0.011427834763989937,0.5944444444444444,0.010393492741038691
168,bin_autoscale,4,30,"(64,)",0.001,False,0.5982290181662456,0.05534857741255374,0.5483516483516483,0.0340646342656435,0.5654243239349172,0.04133391676340651,0.5951052678366912,0.0321690471192374,0.6000000000000001,0.031180478223116204
169,bin_autoscale,4,30,"(64,)",0.001,True,0.5832191286973897,0.02618153468122048,0.5558791208791208,0.005876295921890173,0.562452513717889,0.01037418560114978,0.5975293218049472,0.013260789997118334,0.6055555555555556,0.01571348402636772
170,bin_autoscale,4,30,"(64,)",0.01,False,0.6023367622739896,0.06108906642090434,0.550018315018315,0.0364196982915451,0.5680443052607808,0.04502733027339098,0.5977219033797972,0.035734911364023264,0.6027777777777779,0.034916125249934836
171,bin_autoscale,4,30,"(64,)",0.01,True,0.5762697823044342,0.02639347692883507,0.5525457875457875,0.008197111468279894,0.557411133763606,0.01232228883044799,0.5923548543934576,0.015299567889580193,0.6,0.01800205749557741
172,bin_autoscale,4,30,"(64,)",0.1,False,0.6092393809673132,0.05869416270545909,0.5619413919413919,0.03340338009094416,0.5778349517788867,0.041770304383516865,0.6058665706535638,0.03432135834808929,0.6111111111111112,0.03356401659331824
173,bin_autoscale,4,30,"(64,)",0.1,True,0.5783938406000827,0.020557905024015184,0.5525457875457875,0.005610557076540632,0.5579264518807949,0.00789185691700794,0.5921670190493198,0.009869705086119682,0.6,0.01178511301977575
174,bin_autoscale,4,30,"(128, 64)",0.001,False,0.6120019984349033,0.01867208702479642,0.5442673992673993,0.01406173624784134,0.5642823778730076,0.013117973283049693,0.6023983132160294,0.008891258984702236,0.6111111111111112,0.010393492741038738
175,bin_autoscale,4,30,"(128, 64)",0.001,True,0.6037195080052222,0.018205648322496423,0.5466666666666666,0.019083018669074383,0.5610675831861694,0.020375175059108994,0.6031106513521548,0.007133761446981198,0.6138888888888889,0.003928371006591969
176,bin_autoscale,4,30,"(128, 64)",0.01,False,0.6153427145663172,0.023394658752989916,0.5493956043956044,0.019366449671056683,0.5695536371260476,0.019461116839557695,0.6058266024472866,0.013723679378598369,0.6138888888888889,0.014163943093313291
177,bin_autoscale,4,30,"(128, 64)",0.01,True,0.6037195080052222,0.018205648322496423,0.5466666666666666,0.019083018669074383,0.5610675831861694,0.020375175059108994,0.6031106513521548,0.007133761446981198,0.6138888888888889,0.003928371006591969
178,bin_autoscale,4,30,"(128, 64)",0.1,False,0.6413026982023943,0.014633862740114557,0.5804029304029305,0.007042880680764611,0.597213811133654,0.010954575632220133,0.6277147503347783,0.015243449265879415,0.6361111111111111,0.014163943093313291
179,bin_autoscale,4,30,"(128, 64)",0.1,True,0.6107116663149399,0.03162621217032391,0.5686080586080586,0.048603269139729524,0.5761841429584227,0.040108315096247724,0.6119882202880632,0.021040438565420774,0.6222222222222222,0.020786985482077466
180,bin_autoscale,4,50,"(64,)",0.001,False,0.5936978135735899,0.028698156679050478,0.5614835164835165,0.010840851029348952,0.5659560981170597,0.01853793423709007,0.6101475559713808,0.01991224055834138,0.6194444444444445,0.01712337223046941
181,bin_autoscale,4,50,"(64,)",0.001,True,0.6013888062292317,0.008889255394388786,0.566849816849817,0.02534241347641046,0.5705622822610927,0.01975003308426075,0.6194708909711967,0.0068954280039570815,0.6277777777777778,0.007856742013183834
182,bin_autoscale,4,50,"(64,)",0.01,False,0.5936978135735899,0.028698156679050478,0.5614835164835165,0.010840851029348952,0.5659560981170597,0.01853793423709007,0.6101475559713808,0.01991224055834138,0.6194444444444445,0.01712337223046941
183,bin_autoscale,4,50,"(64,)",0.01,True,0.6013888062292317,0.008889255394388786,0.566849816849817,0.02534241347641046,0.5705622822610927,0.01975003308426075,0.6194708909711967,0.0068954280039570815,0.6277777777777778,0.007856742013183834
184,bin_autoscale,4,50,"(64,)",0.1,False,0.587588419983378,0.005764217525927009,0.5580219780219781,0.007290527639456818,0.561898752968065,0.0039024653140562605,0.6097843573998776,0.010466771201054971,0.6194444444444445,0.01039349274103873
185,bin_autoscale,4,50,"(64,)",0.1,True,0.587228830299515,0.017113404525235604,0.5604212454212455,0.02313099079250037,0.5618956358419359,0.01913040930120836,0.6128467253296893,0.0075412399475003255,0.6222222222222222,0.010393492741038738
186,bin_autoscale,4,50,"(128, 64)",0.001,False,0.6046988903427873,0.02837936130566122,0.559065934065934,0.024633161751824673,0.569904442691567,0.02107022351556533,0.6225905302573497,0.005212764266523889,0.6333333333333333,0.006804138174397738
187,bin_autoscale,4,50,"(128, 64)",0.001,True,0.5858811103712505,0.05349339178920716,0.5486996336996337,0.034180633247422536,0.55652362839955,0.035075690205339356,0.6072225822749888,0.017060587571635352,0.6166666666666667,0.018002057495577428
188,bin_autoscale,4,50,"(128, 64)",0.01,False,0.6046988903427873,0.02837936130566122,0.559065934065934,0.024633161751824673,0.569904442691567,0.02107022351556533,0.6225905302573497,0.005212764266523889,0.6333333333333333,0.006804138174397738
189,bin_autoscale,4,50,"(128, 64)",0.01,True,0.5858811103712505,0.05349339178920716,0.5486996336996337,0.034180633247422536,0.55652362839955,0.035075690205339356,0.6072225822749888,0.017060587571635352,0.6166666666666667,0.018002057495577428
190,bin_autoscale,4,50,"(128, 64)",0.1,False,0.571910579568133,0.03505463413383016,0.5377472527472528,0.0331840233647747,0.5469323685271398,0.030726922066113757,0.6032225567138422,0.017366125110697996,0.6138888888888889,0.01964185503295969
191,bin_autoscale,4,50,"(128, 64)",0.1,True,0.5919203122926526,0.05198565668071834,0.5538278388278387,0.038628218978875514,0.5614258332688874,0.03731972975016606,0.6095475769968951,0.01727760864383395,0.6194444444444445,0.01712337223046941
192,bin_autoscale,8,10,"(64,)",0.001,False,0.4666051539893843,0.04220218954582085,0.4342673992673993,0.049494940054089206,0.4426169802920314,0.047643134093409104,0.49532097515573764,0.043141783656677646,0.5027777777777778,0.041013397389537236
193,bin_autoscale,8,10,"(64,)",0.001,True,0.4844001001399491,0.02596447633434562,0.4733882783882784,0.03171646152643933,0.4749775468778436,0.029614282289602337,0.5129677539328911,0.026582363619527316,0.5166666666666666,0.024532669073132896
194,bin_autoscale,8,10,"(64,)",0.01,False,0.4666051539893843,0.04220218954582085,0.4342673992673993,0.049494940054089206,0.4426169802920314,0.047643134093409104,0.49532097515573764,0.043141783656677646,0.5027777777777778,0.041013397389537236
195,bin_autoscale,8,10,"(64,)",0.01,True,0.4844001001399491,0.02596447633434562,0.4733882783882784,0.03171646152643933,0.4749775468778436,0.029614282289602337,0.5129677539328911,0.026582363619527316,0.5166666666666666,0.024532669073132896
196,bin_autoscale,8,10,"(64,)",0.1,False,0.45967217967217966,0.03182797325698809,0.4258058608058608,0.04173525329569169,0.433814220551743,0.03930994413519922,0.48733221449714165,0.03722442723845051,0.49444444444444446,0.03424674446093875
197,bin_autoscale,8,10,"(64,)",0.1,True,0.48404382825607756,0.01916311129951154,0.47135531135531145,0.02941298426113239,0.4733223797463016,0.026528168005544493,0.5105818848735694,0.026901115123406212,0.5138888888888888,0.023895347964007285
198,bin_autoscale,8,10,"(128, 64)",0.001,False,0.44892522397781115,0.04070216032903182,0.4175641025641026,0.029937083770643434,0.4247490067282625,0.03299808020992943,0.4957936853706546,0.021904145995282565,0.5083333333333333,0.018002057495577393
199,bin_autoscale,8,10,"(128, 64)",0.001,True,0.4562987658336495,0.04715701179234978,0.43500000000000005,0.03732717558661627,0.4428473969061771,0.041193601453582425,0.4979943375971356,0.025857286979414168,0.5027777777777778,0.023895347964007302
200,bin_autoscale,8,10,"(128, 64)",0.01,False,0.44892522397781115,0.04070216032903182,0.4175641025641026,0.029937083770643434,0.4247490067282625,0.03299808020992943,0.4957936853706546,0.021904145995282565,0.5083333333333333,0.018002057495577393
201,bin_autoscale,8,10,"(128, 64)",0.01,True,0.4578172731661103,0.0450251865386789,0.4366666666666667,0.0350244546091508,0.4444263025403281,0.03899195923208182,0.5006258469873872,0.02274754188227612,0.5055555555555555,0.02078698548207745
202,bin_autoscale,8,10,"(128, 64)",0.1,False,0.45859502996316454,0.0229598618027489,0.4257875457875458,0.026651819317953438,0.43462626095243695,0.02597989629491023,0.5017139310081825,0.026173444814170964,0.5111111111111111,0.025760051376376967
203,bin_autoscale,8,10,"(128, 64)",0.1,True,0.466399353466852,0.03878788455488644,0.44655677655677656,0.03035836797731216,0.4538347074540066,0.033406821349848494,0.5074845523337673,0.016083149906881557,0.5111111111111112,0.014163943093313317
204,bin_autoscale,8,20,"(64,)",0.001,False,0.6419849447950136,0.022063181818249736,0.5983150183150183,0.009077008812681392,0.6136678748452574,0.01057530891783843,0.637041115475642,0.009677690140883361,0.6416666666666666,0.01360827634879543
205,bin_autoscale,8,20,"(64,)",0.001,True,0.6250891151099291,0.008441569445221961,0.6015384615384615,0.013873454102582517,0.6082035824164875,0.008543543652917046,0.6323382310710923,0.008374003332872889,0.6361111111111111,0.010393492741038738
206,bin_autoscale,8,20,"(64,)",0.01,False,0.6419849447950136,0.022063181818249736,0.5983150183150183,0.009077008812681392,0.6136678748452574,0.01057530891783843,0.637041115475642,0.009677690140883361,0.6416666666666666,0.01360827634879543
207,bin_autoscale,8,20,"(64,)",0.01,True,0.6250891151099291,0.008441569445221961,0.6015384615384615,0.013873454102582517,0.6082035824164875,0.008543543652917046,0.6323382310710923,0.008374003332872889,0.6361111111111111,0.010393492741038738
208,bin_autoscale,8,20,"(64,)",0.1,False,0.6434311076547101,0.017272437366842492,0.5983150183150183,0.005006603804924919,0.6143529895862736,0.006236969996493251,0.6369346456181385,0.0029837034553397658,0.6416666666666666,0.006804138174397738
209,bin_autoscale,8,20,"(64,)",0.1,True,0.6132505005274121,0.013004098806002515,0.592014652014652,0.003418487252082204,0.5972079536105972,0.005650978452798887,0.625234434389515,0.010291374708366916,0.6305555555555555,0.01039349274103873
210,bin_autoscale,8,20,"(128, 64)",0.001,False,0.5812566773821426,0.02237090367291973,0.540970695970696,0.020423471026407895,0.555826220138377,0.019996597291878415,0.6013099778338625,0.022748635639334915,0.6083333333333334,0.023570226039551605
211,bin_autoscale,8,20,"(128, 64)",0.001,True,0.6050317595368645,0.02471866471692611,0.5618131868131867,0.02856170586895444,0.5765516074575899,0.02706359297912347,0.6121244401851357,0.026439657544943013,0.6166666666666667,0.023570226039551605
212,bin_autoscale,8,20,"(128, 64)",0.01,False,0.5781502507974552,0.018289112446480994,0.540970695970696,0.020423471026407895,0.5545773981289531,0.018250749153806353,0.601228607818156,0.022633843272293157,0.6083333333333334,0.023570226039551605
213,bin_autoscale,8,20,"(128, 64)",0.01,True,0.6036891346820445,0.025265761851329595,0.5601465201465201,0.030335255011311853,0.5749814382810751,0.0283707869227595,0.6095074915576109,0.028494705510168746,0.6138888888888889,0.025760051376376967
214,bin_autoscale,8,20,"(128, 64)",0.1,False,0.6195184518588774,0.025997766125805954,0.581959706959707,0.010144999290947095,0.5954113371096988,0.01658018520322237,0.6235742311512108,0.014824458118465347,0.6277777777777778,0.014163943093313328
215,bin_autoscale,8,20,"(128, 64)",0.1,True,0.6088969837750325,0.0326858205214089,0.5651465201465201,0.032247624673022855,0.580391103846003,0.03334592671611338,0.6172635780660962,0.03426500558689058,0.6222222222222222,0.03215510250775062
216,bin_autoscale,8,30,"(64,)",0.001,False,0.6558526082130551,0.012231614676327005,0.6128388278388278,0.008806458080711602,0.6241404515635515,0.0035652584160314354,0.6478769513752213,0.0023682396129041778,0.6555555555555556,0.003928371006591917
217,bin_autoscale,8,30,"(64,)",0.001,True,0.6479281594109362,0.03279861015295641,0.5992490842490842,0.011379715003630273,0.6105828793733376,0.018522566943924665,0.6379486947135887,0.012652479899114041,0.6444444444444444,0.01039349274103873
218,bin_autoscale,8,30,"(64,)",0.01,False,0.6558526082130551,0.012231614676327005,0.6128388278388278,0.008806458080711602,0.6241404515635515,0.0035652584160314354,0.6478769513752213,0.0023682396129041778,0.6555555555555556,0.003928371006591917
219,bin_autoscale,8,30,"(64,)",0.01,True,0.6479281594109362,0.03279861015295641,0.5992490842490842,0.011379715003630273,0.6105828793733376,0.018522566943924665,0.6379486947135887,0.012652479899114041,0.6444444444444444,0.01039349274103873
220,bin_autoscale,8,30,"(64,)",0.1,False,0.6695637077946047,0.023629009682673147,0.6213003663003663,0.0020755045514004094,0.6332018704411096,0.010954153815214042,0.6564607976526332,0.005405207691400001,0.6638888888888889,0.003928371006591917
221,bin_autoscale,8,30,"(64,)",0.1,True,0.6548994368107849,0.042055959881152634,0.6009157509157509,0.012470173999234098,0.6135685412354039,0.02273625720103281,0.6406520705443054,0.016280347703803065,0.6472222222222221,0.014163943093313277
222,bin_autoscale,8,30,"(128, 64)",0.001,False,0.5597822927748922,0.01924126140238113,0.5071062271062271,0.026748568526804767,0.5224910513383196,0.024006672852793134,0.5806586849113784,0.017474284205735147,0.5916666666666667,0.02041241452319317
223,bin_autoscale,8,30,"(128, 64)",0.001,True,0.5886024899502464,0.002246409694720108,0.5473992673992675,0.02281582334121691,0.5589610457845628,0.015586369658272908,0.6067795522825153,0.015139777562456883,0.6138888888888889,0.020786985482077476
224,bin_autoscale,8,30,"(128, 64)",0.01,False,0.5581542933716847,0.017525352221044444,0.5122344322344322,0.03230271862906075,0.525144266645198,0.027202692066521122,0.5831670588570169,0.020636902602399056,0.5944444444444444,0.023895347964007302
225,bin_autoscale,8,30,"(128, 64)",0.01,True,0.592716803820658,0.005279236431088158,0.5525274725274726,0.015735979799759003,0.5638709515663903,0.008838638857593069,0.6100714242377352,0.011959485258178153,0.6166666666666667,0.018002057495577428
226,bin_autoscale,8,30,"(128, 64)",0.1,False,0.6004163911104752,0.0174670820856304,0.5643406593406594,0.008702852691526748,0.5755597884098759,0.010620683668736577,0.6085035952537409,0.011557674616033006,0.6138888888888889,0.014163943093313291
227,bin_autoscale,8,30,"(128, 64)",0.1,True,0.5997070358108899,0.0094815576164718,0.5576556776556777,0.018942705576035893,0.5698911728909596,0.012994286816044774,0.613328194842332,0.015895367173397238,0.6194444444444445,0.02187224409447728
228,bin_autoscale,8,50,"(64,)",0.001,False,0.576990828667925,0.04099064976429412,0.5449999999999999,0.03885709727675381,0.5533801583547501,0.039065416166229223,0.6046611194433336,0.0338848388757388,0.6111111111111112,0.034916125249934836
229,bin_autoscale,8,50,"(64,)",0.001,True,0.5468003811906251,0.022933364832130102,0.5202197802197802,0.031066363594522584,0.5277009270957199,0.028996547169497403,0.585118867627404,0.01825316840948119,0.5916666666666667,0.01800205749557741
230,bin_autoscale,8,50,"(64,)",0.01,False,0.576990828667925,0.04099064976429412,0.5449999999999999,0.03885709727675381,0.5533801583547501,0.039065416166229223,0.6046611194433336,0.0338848388757388,0.6111111111111112,0.034916125249934836
231,bin_autoscale,8,50,"(64,)",0.01,True,0.5468003811906251,0.022933364832130102,0.5202197802197802,0.031066363594522584,0.5277009270957199,0.028996547169497403,0.585118867627404,0.01825316840948119,0.5916666666666667,0.01800205749557741
232,bin_autoscale,8,50,"(64,)",0.1,False,0.5902856189246951,0.037326570931121364,0.5501282051282051,0.03054616728520275,0.557563038135497,0.031235213895366005,0.6073504815398738,0.024764761995582016,0.6138888888888889,0.025760051376376967
233,bin_autoscale,8,50,"(64,)",0.1,True,0.5528998372900812,0.017885259331980614,0.5253479853479853,0.029848277036012345,0.5331539185487113,0.027267921501356412,0.5880725713311076,0.01644593686212317,0.5944444444444446,0.01571348402636772
234,bin_autoscale,8,50,"(128, 64)",0.001,False,0.574730904369697,0.03624070089873511,0.5259523809523811,0.045943667900607214,0.5411628328029515,0.04093647520056418,0.5910580329219987,0.03047071215893134,0.6000000000000001,0.031180478223116204
235,bin_autoscale,8,50,"(128, 64)",0.001,True,0.5740561618886872,0.035056386655771016,0.5132967032967033,0.05303510057962672,0.5294876333981905,0.04787586586979763,0.579604804644139,0.040470222432452935,0.5916666666666667,0.04082482904638634
236,bin_autoscale,8,50,"(128, 64)",0.01,False,0.5666819716579844,0.04309078006395803,0.5226190476190478,0.04924908765462868,0.5367034266604698,0.04522205267201147,0.5861910252498651,0.035815794771631146,0.5944444444444446,0.03747427100897789
237,bin_autoscale,8,50,"(128, 64)",0.01,True,0.5740561618886872,0.035056386655771016,0.5132967032967033,0.05303510057962672,0.5294876333981905,0.04787586586979763,0.579604804644139,0.040470222432452935,0.5916666666666667,0.04082482904638634
238,bin_autoscale,8,50,"(128, 64)",0.1,False,0.6195466862410385,0.029120532684780175,0.5931868131868133,0.03584683770512139,0.5995585230019084,0.030849098138182478,0.6313939879952825,0.027381076544715683,0.6388888888888888,0.027498597046143523
239,bin_autoscale,8,50,"(128, 64)",0.1,True,0.5764014228665392,0.04666369514839421,0.5286813186813187,0.046238170831193116,0.5420102344489056,0.0467512907185428,0.5898642321699121,0.03132297348246276,0.6,0.029658550700087005
240,bin_autoscale,12,10,"(64,)",0.001,False,0.46245460549273076,0.0023979193312998453,0.4351282051282051,0.022946883450175603,0.44295069473309906,0.016140103364451385,0.4935439815854441,0.026972541100366978,0.49722222222222223,0.025760051376376956
